pair_id,time,final_mod_type,clean_mod_type,broad_category,filename_ori,filename_mod,delta_mean,delta_std,delta_median,delta_max,delta_l2,delta_p90,delta_p95,active_dims_q75_global,stable_core_mean_delta,volatile_shell_mean_delta,stable_to_volatile_ratio
11,212,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_ori_212s.wav,pair_11_ori_212s_audioldm2_pitchD4_tempo090.wav,1.529692,1.165329,1.278625,6.801436,61.536163,3.194421,3.807760,527,1.212367,1.675620,0.723533
11,226,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchD4.wav,1.548633,1.212274,1.283560,6.731373,62.934093,3.267260,3.891306,522,1.164186,1.768991,0.658107
11,226,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchD2.wav,1.634295,1.238517,1.412531,7.325623,65.618294,3.257009,3.971609,557,1.234808,1.988922,0.620843
11,226,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchU2.wav,1.605446,1.227137,1.336945,6.309830,64.663139,3.249778,3.905685,545,1.082483,1.784345,0.606656
11,226,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchU4.wav,1.542955,1.188646,1.323544,6.684524,62.326843,3.191227,3.924976,533,1.070203,1.985626,0.538975
11,226,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_tempo090.wav,1.514670,1.182632,1.211459,6.482410,61.493664,3.148843,3.752466,502,1.203032,1.803278,0.667136
11,226,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_tempo095.wav,1.580751,1.224896,1.289945,6.587484,63.993153,3.320226,3.941982,524,1.198164,1.865765,0.642184
11,226,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_tempo105.wav,1.577812,1.219332,1.329087,6.619806,63.809795,3.260423,3.971707,555,1.133850,1.852062,0.612210
11,226,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_tempo110.wav,1.617180,1.224920,1.379281,6.733241,64.918983,3.368033,3.960012,552,1.255243,1.971197,0.636792
11,226,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchU4_tempo110.wav,1.596282,1.200006,1.328754,6.951176,63.904976,3.307698,3.783592,534,1.165776,1.872725,0.622502
11,226,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_ori_226s.wav,pair_11_ori_226s_audioldm2_pitchD4_tempo090.wav,1.578963,1.225343,1.311197,6.769847,63.956684,3.326544,3.912363,533,1.161814,1.752207,0.663058
11,71,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchD4.wav,1.463322,1.092431,1.236562,6.740520,58.435863,2.985185,3.554684,510,1.179119,1.807899,0.652204
11,71,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchD2.wav,1.511346,1.134601,1.288348,6.044405,60.474808,3.122889,3.728999,527,1.174626,1.963485,0.598235
11,71,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchU2.wav,1.437063,1.114155,1.158555,7.393486,58.188042,3.017069,3.511924,481,1.156016,1.731732,0.667549
11,71,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchU4.wav,1.463415,1.100504,1.216800,7.440016,58.593155,2.865874,3.540486,504,1.154437,1.716992,0.672360
11,71,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_tempo090.wav,1.491363,1.177879,1.223838,9.662343,60.813137,3.131422,3.697724,507,1.097998,1.891586,0.580464
11,71,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_tempo095.wav,1.542781,1.188826,1.293746,9.540623,62.325958,3.152294,3.774956,530,1.279104,1.857889,0.688471
11,71,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_tempo105.wav,1.500528,1.179829,1.250800,8.986639,61.082127,3.135136,3.825431,513,1.149407,2.051198,0.560359
11,71,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_tempo110.wav,1.476501,1.138633,1.191573,8.232976,59.665550,3.088539,3.607089,492,1.239497,1.854726,0.668291
11,71,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchU4_tempo110.wav,1.529057,1.138250,1.307783,6.274339,60.998646,3.111234,3.693700,539,1.211004,1.927489,0.628281
11,71,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_71s.wav,pair_11_comp_71s_audioldm2_pitchD4_tempo090.wav,1.478063,1.106870,1.276609,8.207100,59.090324,2.954341,3.435601,520,1.128905,1.810495,0.623534
11,86,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchD4.wav,1.590396,1.224229,1.364351,7.433537,64.224365,3.314913,3.969691,544,1.305151,2.006976,0.650307
11,86,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchD2.wav,1.617529,1.291504,1.305066,7.123597,66.235985,3.424400,4.195860,532,1.303938,2.057582,0.633723
11,86,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchU2.wav,1.616616,1.270776,1.310888,8.089234,65.801193,3.363432,4.099462,535,1.310716,2.330232,0.562483
11,86,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchU4.wav,1.620457,1.283872,1.308945,7.585143,66.157310,3.465779,4.162439,526,1.266644,2.348225,0.539405
11,86,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_tempo090.wav,1.603723,1.262635,1.310382,7.747184,65.315872,3.406299,4.099310,533,1.306119,2.173595,0.600903
11,86,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_tempo095.wav,1.575623,1.222069,1.342075,7.465016,63.808033,3.306557,3.894072,533,1.228507,2.185252,0.562181
11,86,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_tempo105.wav,1.602733,1.243460,1.326051,7.978365,64.913048,3.359492,3.935283,541,1.287503,2.241469,0.574401
11,86,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_tempo110.wav,1.644769,1.264364,1.359178,8.172317,66.386559,3.408569,4.180460,548,1.336407,2.266818,0.589552
11,86,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchU4_tempo110.wav,1.633738,1.272976,1.315593,7.734743,66.276054,3.491840,3.972057,529,1.346419,2.381870,0.565278
11,86,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_86s.wav,pair_11_comp_86s_audioldm2_pitchD4_tempo090.wav,1.591480,1.232626,1.301389,7.808030,64.416054,3.308843,4.056521,529,1.300377,2.045335,0.635777
11,136,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchD4.wav,1.425947,1.094732,1.178127,5.859538,57.526745,2.874218,3.618106,490,1.299271,1.920195,0.676635
11,136,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchD2.wav,1.540459,1.205773,1.281705,6.940619,62.599907,3.300765,3.954207,526,1.313051,2.062124,0.636747
11,136,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchU2.wav,1.416392,1.084506,1.172506,6.606773,57.084969,2.923363,3.482343,485,1.321510,1.900212,0.695454
11,136,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchU4.wav,1.370813,1.052062,1.165663,5.976430,55.295803,2.780151,3.342236,489,1.270497,1.547079,0.821223
11,136,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_tempo090.wav,1.504732,1.150805,1.271051,7.050732,60.619263,3.121387,3.673410,521,1.386529,1.956345,0.708734
11,136,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_tempo095.wav,1.508370,1.129979,1.298979,6.595532,60.309875,3.080473,3.677159,531,1.386969,1.891925,0.733099
11,136,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_tempo105.wav,1.430473,1.090866,1.230789,5.942288,57.566574,2.950374,3.472446,502,1.386021,1.668368,0.830765
11,136,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_tempo110.wav,1.411277,1.064495,1.219988,6.722332,56.567204,2.879307,3.311596,500,1.243718,1.785572,0.696537
11,136,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchU4_tempo110.wav,1.354179,1.033267,1.132303,6.436687,54.507591,2.721666,3.491992,467,1.199814,1.656232,0.724424
11,136,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_136s.wav,pair_11_comp_136s_audioldm2_pitchD4_tempo090.wav,1.477360,1.139148,1.211495,6.921165,59.697365,3.080313,3.698106,496,1.272513,1.899061,0.670075
11,152,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchD4.wav,1.460617,1.165055,1.151082,5.991637,59.787395,3.070569,3.817204,485,1.188793,2.102791,0.565340
11,152,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchD2.wav,1.495235,1.166721,1.232711,6.575259,60.690125,3.136436,3.854582,508,1.245007,2.134029,0.583407
11,152,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchU2.wav,1.477821,1.151084,1.220481,6.999804,59.943012,3.079534,3.766364,501,1.231131,1.967615,0.625697
11,152,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchU4.wav,1.447711,1.120671,1.221884,6.475188,58.585083,3.031667,3.574938,501,1.253417,1.981799,0.632464
11,152,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_tempo090.wav,1.462389,1.139174,1.198000,6.145846,59.319229,3.093958,3.695886,494,1.174295,1.979624,0.593191
11,152,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_tempo095.wav,1.474232,1.145586,1.194333,5.329817,59.744339,3.173291,3.742739,493,1.216339,1.884591,0.645413
11,152,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_tempo105.wav,1.502465,1.180453,1.240458,6.426719,61.143196,3.173561,3.818295,510,1.420650,2.101646,0.675970
11,152,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_tempo110.wav,1.568455,1.194860,1.325290,6.237523,63.095539,3.257126,3.963012,543,1.352162,2.342622,0.577200
11,152,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchU4_tempo110.wav,1.474943,1.125642,1.262392,6.306736,59.372944,3.082528,3.660731,518,1.340136,1.990138,0.673389
11,152,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_152s.wav,pair_11_comp_152s_audioldm2_pitchD4_tempo090.wav,1.529774,1.207060,1.220918,6.581471,62.356514,3.200945,3.931052,505,1.183778,2.172253,0.544954
11,183,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchD4.wav,1.470317,1.131673,1.221107,7.895539,59.372845,3.053891,3.608100,500,1.274271,1.958373,0.650678
11,183,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchD2.wav,1.488961,1.114973,1.235265,7.964153,59.524883,2.970698,3.648147,507,1.276045,1.863394,0.684796
11,183,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchU2.wav,1.496740,1.134176,1.281129,6.831058,60.093460,2.954422,3.670702,523,1.231826,1.852661,0.664895
11,183,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchU4.wav,1.517180,1.147545,1.289508,6.318988,60.873180,3.117857,3.748003,524,1.271561,1.788267,0.711057
11,183,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_tempo090.wav,1.507432,1.151756,1.261346,6.445271,60.706375,3.139934,3.630977,520,1.311214,1.802184,0.727569
11,183,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_tempo095.wav,1.670385,1.251586,1.389862,7.597493,66.792313,3.313598,4.057984,575,1.361597,2.009553,0.677562
11,183,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_tempo105.wav,1.521211,1.173709,1.235797,6.461848,61.483932,3.232059,3.841444,508,1.176449,1.721130,0.683533
11,183,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_tempo110.wav,1.609138,1.239658,1.343571,7.634215,65.000793,3.358974,3.914533,538,1.308973,1.768301,0.740243
11,183,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchU4_tempo110.wav,1.499949,1.136457,1.285837,5.842174,60.219395,3.112526,3.729119,526,1.262160,1.721013,0.733382
11,183,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_183s.wav,pair_11_comp_183s_audioldm2_pitchD4_tempo090.wav,1.430550,1.095650,1.235237,6.261168,57.661510,2.921132,3.491580,507,1.279762,1.745460,0.733195
11,27,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchD4.wav,1.666990,1.293457,1.371913,7.288242,67.518372,3.594625,4.164423,545,1.448852,2.125633,0.681610
11,27,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchD2.wav,1.651439,1.283848,1.363439,8.387184,66.936745,3.418291,4.085021,554,1.413924,2.019895,0.699999
11,27,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchU2.wav,1.527549,1.155681,1.337261,6.365285,61.294872,3.149320,3.724401,541,1.320115,1.889024,0.698835
11,27,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchU4.wav,1.536088,1.187948,1.284045,6.630874,62.139256,3.248582,3.750429,525,1.243212,1.846462,0.673294
11,27,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_tempo090.wav,1.717463,1.270886,1.432272,6.982827,68.369476,3.584954,4.112884,589,1.336806,2.166369,0.617072
11,27,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_tempo095.wav,1.657784,1.275631,1.375683,6.737636,66.936501,3.448803,4.237621,559,1.268491,2.257150,0.561988
11,27,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_tempo105.wav,1.671114,1.284105,1.430549,7.282912,67.439934,3.406628,4.136096,571,1.329855,2.297827,0.578745
11,27,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_tempo110.wav,1.627334,1.260041,1.340365,7.469605,65.860329,3.447172,4.066018,529,1.269633,2.061214,0.615964
11,27,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchU4_tempo110.wav,1.521658,1.155787,1.274976,6.665926,61.146675,3.168019,3.743741,528,1.282975,1.958395,0.655115
11,27,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_ori_27s.wav,pair_11_ori_27s_audioldm2_pitchD4_tempo090.wav,1.648435,1.240883,1.385323,6.465756,66.025002,3.467056,4.111561,556,1.424623,1.868914,0.762273
11,55,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchD4.wav,1.467743,1.116201,1.240211,5.975982,59.006599,3.012656,3.624223,510,1.171938,1.682397,0.696588
11,55,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchD2.wav,1.562416,1.214463,1.273591,7.072906,63.324955,3.228801,3.869221,523,1.229081,1.869760,0.657347
11,55,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchU2.wav,1.467819,1.154340,1.209660,6.116155,59.755180,3.013846,3.647491,498,1.144044,1.914074,0.597701
11,55,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchU4.wav,1.567420,1.213032,1.329904,6.647015,63.423428,3.283719,3.939403,537,1.347829,1.938262,0.695380
11,55,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_tempo090.wav,1.487757,1.143910,1.301582,6.825009,60.053955,3.046837,3.682229,527,1.161312,1.950405,0.595421
11,55,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_tempo095.wav,1.545988,1.166890,1.293603,8.233973,61.981876,3.100536,3.755544,531,1.305685,1.958126,0.666803
11,55,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_tempo105.wav,1.538943,1.185773,1.308398,6.536719,62.169044,3.258476,3.706361,528,1.183334,2.063612,0.573429
11,55,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_tempo110.wav,1.578199,1.196725,1.357567,6.646611,63.379883,3.267775,3.875095,543,1.180707,1.982172,0.595663
11,55,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchU4_tempo110.wav,1.547097,1.178063,1.312687,6.718633,62.226158,3.118481,3.948518,533,1.293116,1.942035,0.665856
11,55,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_ori_55s.wav,pair_11_ori_55s_audioldm2_pitchD4_tempo090.wav,1.442926,1.088787,1.250188,7.167459,57.843880,2.980097,3.498350,513,1.182535,1.628146,0.726307
11,112,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchD4.wav,1.552393,1.147575,1.334950,6.957827,61.776203,3.090873,3.675346,546,1.371737,1.827601,0.750567
11,112,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchD2.wav,1.513426,1.127727,1.331017,6.016083,60.396339,3.103111,3.592221,535,1.202206,2.024593,0.593801
11,112,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchU2.wav,1.531509,1.154492,1.273937,5.900128,61.373077,3.142066,3.726057,519,1.116001,1.919805,0.581310
11,112,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchU4.wav,1.548572,1.174945,1.297953,6.888182,62.203346,3.132385,3.780006,531,1.129756,1.601769,0.705318
11,112,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_tempo090.wav,1.563958,1.167412,1.357193,7.180263,62.451805,3.180667,3.723952,545,1.192977,1.913461,0.623465
11,112,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_tempo095.wav,1.527964,1.124657,1.296108,7.864194,60.711735,3.085568,3.711874,532,1.149202,1.834685,0.626376
11,112,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_tempo105.wav,1.476810,1.091066,1.249424,5.813306,58.756332,3.001479,3.518546,513,1.154975,1.757987,0.656987
11,112,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_tempo110.wav,1.442667,1.065898,1.255987,6.488883,57.399006,2.874863,3.374891,515,1.115817,1.599588,0.697565
11,112,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchU4_tempo110.wav,1.565383,1.168936,1.304071,6.908354,62.517517,3.231016,3.768030,535,1.184419,1.792085,0.660916
11,112,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_ori_112s.wav,pair_11_ori_112s_audioldm2_pitchD4_tempo090.wav,1.541470,1.163749,1.319823,6.048826,61.805927,3.243503,3.951181,531,1.368456,1.863617,0.734301
11,23,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchD4.wav,1.524074,1.128831,1.298343,6.141467,60.690941,3.144316,3.705994,529,1.213778,1.849615,0.656233
11,23,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchD2.wav,1.583817,1.181640,1.335995,7.778546,63.233398,3.283075,3.880181,535,1.271293,2.131560,0.596414
11,23,audioldm2_pitchU2,audioldm2_pitchU2,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchU2.wav,1.435854,1.119825,1.157724,5.810011,58.268875,3.023587,3.661525,474,1.129136,1.926187,0.586202
11,23,audioldm2_pitchU4,audioldm2_pitchU4,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchU4.wav,1.639836,1.232178,1.384046,6.940170,65.637657,3.349811,3.925035,547,1.430597,2.099819,0.681295
11,23,audioldm2_tempo090,audioldm2_tempo090,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_tempo090.wav,1.476510,1.145777,1.244003,7.026630,59.805645,3.047765,3.660449,512,1.124270,1.913153,0.587653
11,23,audioldm2_tempo095,audioldm2_tempo095,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_tempo095.wav,1.522554,1.189937,1.266135,6.464907,61.836391,3.193844,3.792894,517,1.179282,1.682652,0.700848
11,23,audioldm2_tempo105,audioldm2_tempo105,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_tempo105.wav,1.550910,1.171082,1.353994,6.613836,62.188416,3.081002,3.649647,544,1.240326,1.975779,0.627766
11,23,audioldm2_tempo110,audioldm2_tempo110,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_tempo110.wav,1.512581,1.189007,1.272290,7.165390,61.566872,3.026163,3.823614,518,1.141201,1.914378,0.596121
11,23,audioldm2_pitchU4_tempo110,audioldm2_pitchU4_tempo110,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchU4_tempo110.wav,1.490070,1.139937,1.241020,6.437194,60.035324,3.042528,3.500318,509,1.316641,1.717341,0.766674
11,23,audioldm2_pitchD4_tempo090,audioldm2_pitchD4_tempo090,4. AI + DSP,pair_11_comp_23s.wav,pair_11_comp_23s_audioldm2_pitchD4_tempo090.wav,1.515810,1.125286,1.295725,5.584096,60.410969,3.119850,3.807537,535,1.245785,1.961735,0.635042
11,54,audioldm2_pitchD4,audioldm2_pitchD4,4. AI + DSP,pair_11_comp_54s.wav,pair_11_comp_54s_audioldm2_pitchD4.wav,1.589618,1.242976,1.319145,6.459402,64.572449,3.435498,4.116331,532,1.348485,2.076823,0.649302
11,54,audioldm2_pitchD2,audioldm2_pitchD2,4. AI + DSP,pair_11_comp_54s.wav,pair_11_comp_54s_audioldm2_pitchD2.wav,1.541821,1.171957,1.313524,6.825774,61.973473,3.160121,3.893246,535,1.201084,2.052168,0.585275
