source_key,source_filename,stem_relpath,vocal_ratio,active_ratio,stem_rms_db,n_frames,active_frames,vocal_like_frames,vocal_valid
pair_61_ori_57s,pair_61_ori_57s.wav,pair_61_ori_57s/vocals.wav,0.9489,0.763,-18.77,1000,763,724,True
pair_61_ori_72s,pair_61_ori_72s.wav,pair_61_ori_72s/vocals.wav,0.9651,0.918,-16.44,1000,918,886,True
pair_61_ori_87s,pair_61_ori_87s.wav,pair_61_ori_87s/vocals.wav,0.9556,0.99,-16.27,1000,990,946,True
pair_62_comp_100s,pair_62_comp_100s.wav,pair_62_comp_100s/vocals.wav,0.9631,0.84,-20.56,1000,840,809,True
pair_62_comp_114s,pair_62_comp_114s.wav,pair_62_comp_114s/vocals.wav,0.9693,0.847,-20.33,1000,847,821,True
pair_62_comp_127s,pair_62_comp_127s.wav,pair_62_comp_127s/vocals.wav,0.9632,0.95,-19.17,1000,950,915,True
pair_62_comp_140s,pair_62_comp_140s.wav,pair_62_comp_140s/vocals.wav,0.9781,0.958,-20.33,1000,958,937,True
pair_62_comp_154s,pair_62_comp_154s.wav,pair_62_comp_154s/vocals.wav,0.9866,0.968,-21.1,1000,968,955,True
pair_62_comp_180s,pair_62_comp_180s.wav,pair_62_comp_180s/vocals.wav,0.993,1.0,-17.27,1000,1000,993,True
pair_62_comp_194s,pair_62_comp_194s.wav,pair_62_comp_194s/vocals.wav,0.9897,0.681,-20.03,1000,681,674,True
pair_62_comp_20s,pair_62_comp_20s.wav,pair_62_comp_20s/vocals.wav,0.9808,0.885,-20.85,1000,885,868,True
pair_62_comp_34s,pair_62_comp_34s.wav,pair_62_comp_34s/vocals.wav,0.9786,0.886,-20.39,1000,886,867,True
pair_62_comp_47s,pair_62_comp_47s.wav,pair_62_comp_47s/vocals.wav,0.9402,0.92,-20.66,1000,920,865,True
pair_62_comp_60s,pair_62_comp_60s.wav,pair_62_comp_60s/vocals.wav,0.9536,0.905,-20.0,1000,905,863,True
pair_62_comp_74s,pair_62_comp_74s.wav,pair_62_comp_74s/vocals.wav,0.9823,0.904,-21.46,1000,904,888,True
pair_62_comp_7s,pair_62_comp_7s.wav,pair_62_comp_7s/vocals.wav,0.9766,0.898,-21.66,1000,898,877,True
pair_62_comp_87s,pair_62_comp_87s.wav,pair_62_comp_87s/vocals.wav,0.9871,0.928,-20.87,1000,928,916,True
pair_62_ori_111s,pair_62_ori_111s.wav,pair_62_ori_111s/vocals.wav,0.9692,0.813,-20.59,1000,813,788,True
pair_62_ori_124s,pair_62_ori_124s.wav,pair_62_ori_124s/vocals.wav,0.9631,0.868,-18.68,1000,868,836,True
pair_62_ori_137s,pair_62_ori_137s.wav,pair_62_ori_137s/vocals.wav,0.9853,0.817,-18.83,1000,817,805,True
pair_62_ori_151s,pair_62_ori_151s.wav,pair_62_ori_151s/vocals.wav,0.9881,0.843,-18.62,1000,843,833,True
pair_62_ori_177s,pair_62_ori_177s.wav,pair_62_ori_177s/vocals.wav,0.9899,0.995,-18.27,1000,995,985,True
pair_62_ori_17s,pair_62_ori_17s.wav,pair_62_ori_17s/vocals.wav,0.9843,0.765,-20.36,1000,765,753,True
pair_62_ori_191s,pair_62_ori_191s.wav,pair_62_ori_191s/vocals.wav,0.9859,0.994,-18.2,1000,994,980,True
pair_62_ori_204s,pair_62_ori_204s.wav,pair_62_ori_204s/vocals.wav,0.9895,0.948,-20.37,1000,948,938,True
pair_62_ori_31s,pair_62_ori_31s.wav,pair_62_ori_31s/vocals.wav,0.9712,0.626,-22.48,1000,626,608,True
pair_62_ori_44s,pair_62_ori_44s.wav,pair_62_ori_44s/vocals.wav,0.956,0.795,-20.91,1000,795,760,True
pair_62_ori_4s,pair_62_ori_4s.wav,pair_62_ori_4s/vocals.wav,0.9865,0.815,-19.08,1000,815,804,True
pair_62_ori_57s,pair_62_ori_57s.wav,pair_62_ori_57s/vocals.wav,0.9515,0.846,-19.09,1000,846,805,True
pair_62_ori_71s,pair_62_ori_71s.wav,pair_62_ori_71s/vocals.wav,0.9789,0.807,-19.73,1000,807,790,True
pair_62_ori_84s,pair_62_ori_84s.wav,pair_62_ori_84s/vocals.wav,0.9897,0.775,-20.59,1000,775,767,True
pair_62_ori_97s,pair_62_ori_97s.wav,pair_62_ori_97s/vocals.wav,0.9831,0.649,-22.9,1000,649,638,True
pair_63_comp_105s,pair_63_comp_105s.wav,pair_63_comp_105s/vocals.wav,0.9043,0.909,-22.12,1000,909,822,True
pair_63_comp_118s,pair_63_comp_118s.wav,pair_63_comp_118s/vocals.wav,0.9378,0.45,-25.93,1000,450,422,True
pair_63_comp_146s,pair_63_comp_146s.wav,pair_63_comp_146s/vocals.wav,0.9596,0.643,-23.94,1000,643,617,True
pair_63_comp_160s,pair_63_comp_160s.wav,pair_63_comp_160s/vocals.wav,0.9683,0.631,-24.28,1000,631,611,True
pair_63_comp_173s,pair_63_comp_173s.wav,pair_63_comp_173s/vocals.wav,0.9456,0.698,-22.94,1000,698,660,True
pair_63_comp_186s,pair_63_comp_186s.wav,pair_63_comp_186s/vocals.wav,0.9746,0.905,-22.11,1000,905,882,True
pair_63_comp_19s,pair_63_comp_19s.wav,pair_63_comp_19s/vocals.wav,0.9305,0.475,-24.28,1000,475,442,True
pair_63_comp_204s,pair_63_comp_204s.wav,pair_63_comp_204s/vocals.wav,0.968,0.968,-21.33,1000,968,937,True
pair_63_comp_217s,pair_63_comp_217s.wav,pair_63_comp_217s/vocals.wav,0.965,0.943,-21.32,1000,943,910,True
pair_63_comp_231s,pair_63_comp_231s.wav,pair_63_comp_231s/vocals.wav,0.998,1.0,-20.8,1000,1000,998,True
pair_63_comp_245s,pair_63_comp_245s.wav,pair_63_comp_245s/vocals.wav,0.9891,0.64,-23.82,1000,640,633,True
pair_63_comp_33s,pair_63_comp_33s.wav,pair_63_comp_33s/vocals.wav,0.9837,0.492,-22.91,1000,492,484,True
pair_63_comp_46s,pair_63_comp_46s.wav,pair_63_comp_46s/vocals.wav,0.9519,0.603,-21.7,1000,603,574,True
pair_63_comp_60s,pair_63_comp_60s.wav,pair_63_comp_60s/vocals.wav,0.9368,0.823,-19.93,1000,823,771,True
pair_63_comp_77s,pair_63_comp_77s.wav,pair_63_comp_77s/vocals.wav,0.9316,0.863,-21.76,1000,863,804,True
pair_63_comp_91s,pair_63_comp_91s.wav,pair_63_comp_91s/vocals.wav,0.9227,0.815,-23.13,1000,815,752,True
pair_63_ori_100s,pair_63_ori_100s.wav,pair_63_ori_100s/vocals.wav,0.9769,0.995,-15.16,1000,995,972,True
pair_63_ori_113s,pair_63_ori_113s.wav,pair_63_ori_113s/vocals.wav,0.9864,0.736,-19.35,1000,736,726,True
pair_63_ori_150s,pair_63_ori_150s.wav,pair_63_ori_150s/vocals.wav,0.9809,0.682,-23.11,1000,682,669,True
pair_63_ori_163s,pair_63_ori_163s.wav,pair_63_ori_163s/vocals.wav,0.9915,0.702,-20.84,1000,702,696,True
pair_63_ori_175s,pair_63_ori_175s.wav,pair_63_ori_175s/vocals.wav,0.9786,0.84,-18.01,1000,840,822,True
pair_63_ori_188s,pair_63_ori_188s.wav,pair_63_ori_188s/vocals.wav,0.9829,0.936,-16.14,1000,936,920,True
pair_63_ori_200s,pair_63_ori_200s.wav,pair_63_ori_200s/vocals.wav,0.987,0.998,-14.91,1000,998,985,True
pair_63_ori_212s,pair_63_ori_212s.wav,pair_63_ori_212s/vocals.wav,0.988,1.0,-14.22,1000,1000,988,True
pair_63_ori_225s,pair_63_ori_225s.wav,pair_63_ori_225s/vocals.wav,0.9729,0.996,-14.99,1000,996,969,True
pair_63_ori_237s,pair_63_ori_237s.wav,pair_63_ori_237s/vocals.wav,0.9804,0.713,-19.28,1000,713,699,True
pair_63_ori_25s,pair_63_ori_25s.wav,pair_63_ori_25s/vocals.wav,0.9857,0.628,-23.41,1000,628,619,True
pair_63_ori_38s,pair_63_ori_38s.wav,pair_63_ori_38s/vocals.wav,0.9986,0.702,-20.92,1000,702,701,True
pair_63_ori_50s,pair_63_ori_50s.wav,pair_63_ori_50s/vocals.wav,0.9885,0.867,-17.73,1000,867,857,True
pair_63_ori_63s,pair_63_ori_63s.wav,pair_63_ori_63s/vocals.wav,0.9831,0.944,-15.31,1000,944,928,True
pair_63_ori_75s,pair_63_ori_75s.wav,pair_63_ori_75s/vocals.wav,0.988,0.998,-14.63,1000,998,986,True
pair_63_ori_88s,pair_63_ori_88s.wav,pair_63_ori_88s/vocals.wav,0.981,0.999,-15.16,1000,999,980,True
pair_64_comp_15s,pair_64_comp_15s.wav,pair_64_comp_15s/vocals.wav,0.8855,0.856,-16.06,1000,856,758,True
pair_64_comp_96s,pair_64_comp_96s.wav,pair_64_comp_96s/vocals.wav,0.938,0.903,-15.82,1000,903,847,True
pair_64_ori_134s,pair_64_ori_134s.wav,pair_64_ori_134s/vocals.wav,0.9287,0.982,-20.6,1000,982,912,True
pair_64_ori_145s,pair_64_ori_145s.wav,pair_64_ori_145s/vocals.wav,0.9157,0.973,-20.82,1000,973,891,True
pair_64_ori_155s,pair_64_ori_155s.wav,pair_64_ori_155s/vocals.wav,0.8903,0.957,-22.53,1000,957,852,True
pair_64_ori_165s,pair_64_ori_165s.wav,pair_64_ori_165s/vocals.wav,0.8779,0.942,-23.55,1000,942,827,True
pair_64_ori_176s,pair_64_ori_176s.wav,pair_64_ori_176s/vocals.wav,0.8658,0.924,-23.48,1000,924,800,True
pair_64_ori_186s,pair_64_ori_186s.wav,pair_64_ori_186s/vocals.wav,0.8898,0.926,-24.15,1000,926,824,True
pair_64_ori_197s,pair_64_ori_197s.wav,pair_64_ori_197s/vocals.wav,0.908,0.5721,-29.09,874,500,454,True
pair_64_ori_31s,pair_64_ori_31s.wav,pair_64_ori_31s/vocals.wav,0.8826,0.937,-20.46,1000,937,827,True
pair_64_ori_41s,pair_64_ori_41s.wav,pair_64_ori_41s/vocals.wav,0.9206,0.932,-20.41,1000,932,858,True
pair_64_ori_72s,pair_64_ori_72s.wav,pair_64_ori_72s/vocals.wav,0.8983,0.954,-20.74,1000,954,857,True
pair_64_ori_83s,pair_64_ori_83s.wav,pair_64_ori_83s/vocals.wav,0.9009,0.949,-20.51,1000,949,855,True
pair_65_comp_1s,pair_65_comp_1s.wav,pair_65_comp_1s/vocals.wav,0.9012,0.516,-18.23,1000,516,465,True
pair_65_ori_1s,pair_65_ori_1s.wav,pair_65_ori_1s/vocals.wav,0.9907,0.539,-23.92,1000,539,534,True
pair_66_comp_135s,pair_66_comp_135s.wav,pair_66_comp_135s/vocals.wav,0.9961,0.768,-32.84,1000,768,765,True
pair_66_comp_152s,pair_66_comp_152s.wav,pair_66_comp_152s/vocals.wav,1.0,0.787,-32.45,1000,787,787,True
pair_66_comp_15s,pair_66_comp_15s.wav,pair_66_comp_15s/vocals.wav,0.9778,0.135,-43.53,1000,135,132,True
pair_66_comp_65s,pair_66_comp_65s.wav,pair_66_comp_65s/vocals.wav,1.0,0.586,-33.54,1000,586,586,True
pair_66_comp_82s,pair_66_comp_82s.wav,pair_66_comp_82s/vocals.wav,0.998,0.507,-34.04,1000,507,506,True
pair_66_comp_98s,pair_66_comp_98s.wav,pair_66_comp_98s/vocals.wav,0.9772,0.394,-38.69,1000,394,385,True
pair_66_ori_0s,pair_66_ori_0s.wav,pair_66_ori_0s/vocals.wav,0.9624,0.133,-28.97,1000,133,128,True
pair_66_ori_151s,pair_66_ori_151s.wav,pair_66_ori_151s/vocals.wav,0.965,0.715,-21.8,1000,715,690,True
pair_66_ori_16s,pair_66_ori_16s.wav,pair_66_ori_16s/vocals.wav,0.9678,0.715,-21.86,1000,715,692,True
pair_66_ori_32s,pair_66_ori_32s.wav,pair_66_ori_32s/vocals.wav,0.9526,0.76,-21.5,1000,760,724,True
pair_66_ori_65s,pair_66_ori_65s.wav,pair_66_ori_65s/vocals.wav,0.9427,0.576,-22.55,1000,576,543,True
pair_69_comp_126s,pair_69_comp_126s.wav,pair_69_comp_126s/vocals.wav,0.8647,0.902,-23.79,1000,902,780,True
pair_69_comp_133s,pair_69_comp_133s.wav,pair_69_comp_133s/vocals.wav,0.8654,0.921,-23.71,1000,921,797,True
pair_69_comp_186s,pair_69_comp_186s.wav,pair_69_comp_186s/vocals.wav,0.8083,0.887,-23.74,1000,887,717,True
pair_69_comp_193s,pair_69_comp_193s.wav,pair_69_comp_193s/vocals.wav,0.8263,0.898,-23.61,1000,898,742,True
pair_69_comp_201s,pair_69_comp_201s.wav,pair_69_comp_201s/vocals.wav,0.8617,0.911,-25.2,1000,911,785,True
pair_69_comp_208s,pair_69_comp_208s.wav,pair_69_comp_208s/vocals.wav,0.8886,0.736,-23.96,1000,736,654,True
pair_69_comp_66s,pair_69_comp_66s.wav,pair_69_comp_66s/vocals.wav,0.8423,0.856,-24.05,1000,856,721,True
pair_69_comp_73s,pair_69_comp_73s.wav,pair_69_comp_73s/vocals.wav,0.8702,0.909,-24.42,1000,909,791,True
pair_69_ori_128s,pair_69_ori_128s.wav,pair_69_ori_128s/vocals.wav,0.9744,0.741,-27.74,1000,741,722,True
pair_69_ori_153s,pair_69_ori_153s.wav,pair_69_ori_153s/vocals.wav,0.8959,0.605,-29.21,1000,605,542,True
pair_69_ori_161s,pair_69_ori_161s.wav,pair_69_ori_161s/vocals.wav,0.8946,0.3474,-31.14,901,313,280,True
pair_69_ori_1s,pair_69_ori_1s.wav,pair_69_ori_1s/vocals.wav,0.945,0.291,-36.88,1000,291,275,True
pair_69_ori_25s,pair_69_ori_25s.wav,pair_69_ori_25s/vocals.wav,0.8607,0.524,-31.72,1000,524,451,True
pair_69_ori_33s,pair_69_ori_33s.wav,pair_69_ori_33s/vocals.wav,0.9009,0.434,-31.65,1000,434,391,True
pair_69_ori_88s,pair_69_ori_88s.wav,pair_69_ori_88s/vocals.wav,0.9238,0.682,-29.08,1000,682,630,True
pair_69_ori_96s,pair_69_ori_96s.wav,pair_69_ori_96s/vocals.wav,0.9735,0.791,-27.22,1000,791,770,True
pair_6_comp_18s,pair_6_comp_18s.wav,pair_6_comp_18s/vocals.wav,0.9507,0.791,-21.75,1000,791,752,True
pair_6_comp_1s,pair_6_comp_1s.wav,pair_6_comp_1s/vocals.wav,0.9515,0.103,-30.51,1000,103,98,True
pair_6_comp_25s,pair_6_comp_25s.wav,pair_6_comp_25s/vocals.wav,0.93,0.771,-21.98,1000,771,717,True
pair_6_comp_33s,pair_6_comp_33s.wav,pair_6_comp_33s/vocals.wav,0.9453,0.822,-21.64,1000,822,777,True
pair_6_comp_41s,pair_6_comp_41s.wav,pair_6_comp_41s/vocals.wav,0.9864,0.88,-21.41,1000,880,868,True
pair_6_comp_65s,pair_6_comp_65s.wav,pair_6_comp_65s/vocals.wav,0.9514,0.802,-21.02,1000,802,763,True
pair_6_comp_73s,pair_6_comp_73s.wav,pair_6_comp_73s/vocals.wav,0.9848,0.919,-21.13,1000,919,905,True
pair_6_comp_9s,pair_6_comp_9s.wav,pair_6_comp_9s/vocals.wav,0.9447,0.416,-24.49,1000,416,393,True
pair_6_ori_0s,pair_6_ori_0s.wav,pair_6_ori_0s/vocals.wav,1.0,0.086,-36.11,1000,86,86,True
pair_6_ori_123s,pair_6_ori_123s.wav,pair_6_ori_123s/vocals.wav,0.98,0.401,-32.31,1000,401,393,True
pair_6_ori_129s,pair_6_ori_129s.wav,pair_6_ori_129s/vocals.wav,0.9866,0.595,-29.49,1000,595,587,True
pair_6_ori_136s,pair_6_ori_136s.wav,pair_6_ori_136s/vocals.wav,0.9767,0.645,-28.72,1000,645,630,True
pair_6_ori_13s,pair_6_ori_13s.wav,pair_6_ori_13s/vocals.wav,0.9518,0.456,-30.06,1000,456,434,True
pair_6_ori_21s,pair_6_ori_21s.wav,pair_6_ori_21s/vocals.wav,0.9484,0.62,-29.42,1000,620,588,True
pair_6_ori_26s,pair_6_ori_26s.wav,pair_6_ori_26s/vocals.wav,0.9401,0.684,-29.16,1000,684,643,True
pair_6_ori_33s,pair_6_ori_33s.wav,pair_6_ori_33s/vocals.wav,0.9548,0.531,-30.56,1000,531,507,True
pair_6_ori_39s,pair_6_ori_39s.wav,pair_6_ori_39s/vocals.wav,0.9613,0.465,-31.08,1000,465,447,True
pair_6_ori_59s,pair_6_ori_59s.wav,pair_6_ori_59s/vocals.wav,0.9881,0.589,-29.8,1000,589,582,True
pair_6_ori_65s,pair_6_ori_65s.wav,pair_6_ori_65s/vocals.wav,0.9819,0.717,-28.86,1000,717,704,True
pair_6_ori_71s,pair_6_ori_71s.wav,pair_6_ori_71s/vocals.wav,0.9836,0.732,-28.35,1000,732,720,True
pair_6_ori_78s,pair_6_ori_78s.wav,pair_6_ori_78s/vocals.wav,0.9889,0.628,-29.53,1000,628,621,True
pair_6_ori_7s,pair_6_ori_7s.wav,pair_6_ori_7s/vocals.wav,0.985,0.266,-31.92,1000,266,262,True
pair_6_ori_84s,pair_6_ori_84s.wav,pair_6_ori_84s/vocals.wav,0.996,0.506,-30.71,1000,506,504,True
pair_70_comp_2s,pair_70_comp_2s.wav,pair_70_comp_2s/vocals.wav,0.8042,0.24,-23.67,1000,240,193,True
pair_70_comp_61s,pair_70_comp_61s.wav,pair_70_comp_61s/vocals.wav,0.9904,0.104,-25.35,1000,104,103,True
pair_70_comp_73s,pair_70_comp_73s.wav,pair_70_comp_73s/vocals.wav,0.9091,0.396,-20.11,1000,396,360,True
pair_70_comp_9s,pair_70_comp_9s.wav,pair_70_comp_9s/vocals.wav,0.8439,0.41,-20.88,1000,410,346,True
pair_70_ori_104s,pair_70_ori_104s.wav,pair_70_ori_104s/vocals.wav,0.9559,0.295,-24.93,1000,295,282,True
pair_70_ori_111s,pair_70_ori_111s.wav,pair_70_ori_111s/vocals.wav,0.9723,0.542,-22.44,1000,542,527,True
pair_70_ori_1s,pair_70_ori_1s.wav,pair_70_ori_1s/vocals.wav,0.9073,0.302,-23.26,1000,302,274,True
pair_70_ori_48s,pair_70_ori_48s.wav,pair_70_ori_48s/vocals.wav,0.9074,0.367,-23.78,1000,367,333,True
pair_70_ori_60s,pair_70_ori_60s.wav,pair_70_ori_60s/vocals.wav,0.9548,0.509,-22.14,1000,509,486,True
pair_70_ori_68s,pair_70_ori_68s.wav,pair_70_ori_68s/vocals.wav,0.9664,0.654,-20.99,1000,654,632,True
pair_7_comp_107s,pair_7_comp_107s.wav,pair_7_comp_107s/vocals.wav,0.974,1.0,-16.15,1000,1000,974,True
pair_7_comp_164s,pair_7_comp_164s.wav,pair_7_comp_164s/vocals.wav,0.9689,0.997,-15.34,1000,997,966,True
pair_7_comp_191s,pair_7_comp_191s.wav,pair_7_comp_191s/vocals.wav,0.9858,0.914,-19.97,1000,914,901,True
pair_7_comp_34s,pair_7_comp_34s.wav,pair_7_comp_34s/vocals.wav,0.9589,0.997,-17.13,1000,997,956,True
pair_7_comp_43s,pair_7_comp_43s.wav,pair_7_comp_43s/vocals.wav,0.9542,0.96,-17.04,1000,960,916,True
pair_7_comp_99s,pair_7_comp_99s.wav,pair_7_comp_99s/vocals.wav,0.968,0.999,-16.43,1000,999,967,True
pair_7_ori_20s,pair_7_ori_20s.wav,pair_7_ori_20s/vocals.wav,0.9174,0.726,-17.2,1000,726,666,True
pair_7_ori_79s,pair_7_ori_79s.wav,pair_7_ori_79s/vocals.wav,0.9341,0.683,-16.95,1000,683,638,True
pair_8_comp_145s,pair_8_comp_145s.wav,pair_8_comp_145s/vocals.wav,0.9896,0.964,-17.77,1000,964,954,True
pair_8_comp_29s,pair_8_comp_29s.wav,pair_8_comp_29s/vocals.wav,0.9878,0.98,-17.39,1000,980,968,True
pair_8_comp_81s,pair_8_comp_81s.wav,pair_8_comp_81s/vocals.wav,0.9889,0.991,-17.45,1000,991,980,True
pair_8_ori_162s,pair_8_ori_162s.wav,pair_8_ori_162s/vocals.wav,0.9716,0.917,-19.21,1000,917,891,True
pair_8_ori_37s,pair_8_ori_37s.wav,pair_8_ori_37s/vocals.wav,0.9742,0.891,-19.68,1000,891,868,True
pair_8_ori_90s,pair_8_ori_90s.wav,pair_8_ori_90s/vocals.wav,0.9789,0.901,-19.4,1000,901,882,True
pair_9_comp_180s,pair_9_comp_180s.wav,pair_9_comp_180s/vocals.wav,0.9795,0.831,-27.94,1000,831,814,True
pair_9_comp_187s,pair_9_comp_187s.wav,pair_9_comp_187s/vocals.wav,0.9864,0.881,-27.42,1000,881,869,True
pair_9_comp_51s,pair_9_comp_51s.wav,pair_9_comp_51s/vocals.wav,0.9795,0.779,-28.57,1000,779,763,True
pair_9_comp_58s,pair_9_comp_58s.wav,pair_9_comp_58s/vocals.wav,0.9871,0.854,-27.79,1000,854,843,True
pair_9_ori_13s,pair_9_ori_13s.wav,pair_9_ori_13s/vocals.wav,0.9913,0.923,-19.41,1000,923,915,True
pair_9_ori_19s,pair_9_ori_19s.wav,pair_9_ori_19s/vocals.wav,0.9899,0.887,-19.59,1000,887,878,True
pair_9_ori_25s,pair_9_ori_25s.wav,pair_9_ori_25s/vocals.wav,0.9796,0.884,-19.88,1000,884,866,True
pair_9_ori_31s,pair_9_ori_31s.wav,pair_9_ori_31s/vocals.wav,0.9818,0.823,-19.8,1000,823,808,True
pair_9_ori_48s,pair_9_ori_48s.wav,pair_9_ori_48s/vocals.wav,1.0,0.507,-21.79,1000,507,507,True
pair_9_ori_54s,pair_9_ori_54s.wav,pair_9_ori_54s/vocals.wav,0.9886,0.351,-24.71,1000,351,347,True
pair_9_ori_83s,pair_9_ori_83s.wav,pair_9_ori_83s/vocals.wav,1.0,0.979,-18.18,1000,979,979,True
pair_9_ori_89s,pair_9_ori_89s.wav,pair_9_ori_89s/vocals.wav,0.993,0.994,-19.15,1000,994,987,True
